NE|Interface|Status|Protocol|Description
ROC2.BEL1|Te0/4/0/1/4|admin-down|admin-down|RESERVADO TRK:ENLACE:ROA1.PLS1 (IF A DEFINIR) (WBBCXXX -> WDM1.BEL1-Shelf 8-Slot X-Port X)          
ROC2.BEL1|Te0/4/0/1/5|up|up|TRK:ENLACE:ROA1.HAE1 (xe-8/0/0) (WBB988 -> WDM1.BEL2-Shelf 7-Slot 11-Cliente 5)
ROC2.BEL1|Te0/4/0/1/6|up|up|TRK:ENLACE:ROA1.HAE1 (xe-8/0/1) (WBB988 -> WDM1.BEL2-Shelf 7-Slot 11-Cliente 6)
ROC2.BEL1|Te0/4/0/1/7|up|up|TRK:ENLACE:ROA1.HAE1 (xe-8/1/0) (WBB988 -> WDM1.BEL2-Shelf 7-Slot 11-Cliente 7)
ROC2.BEL1|Te0/4/0/1/8|admin-down|admin-down|LIBRE (WBBXXX -> WDM1.BEL2-Shelf 8-Slot X-Cliente X)
ROC2.BEL1|Te0/4/0/1/9|admin-down|admin-down|LIBRE (WBBXXX -> WDM1.BEL2-Shelf 8-Slot X-Cliente X)
ROC2.BEL1|Te0/4/0/2/0|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/1|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/2|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/3|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/4|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/5|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/6|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/7|admin-down|admin-down|LIBRE OPTICO ( HACIA -> WDM1.BEL2-Shelf 8)
ROC2.BEL1|Te0/4/0/2/8|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (IF A DEFINIR) (WBBCXXX -> WDM1.BEL1-Shelf 7-Slot X-Port X)        
ROC2.BEL1|Te0/4/0/2/9|down|down|RESERVADO TRK:ENLACE:ROA1.HAE1 (IF A DEFINIR) (WBBCXXX -> WDM1.BEL1-Shelf 7-Slot X-Port X)
ROC2.BEL1|Te0/6/0/0/0|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/0/0) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 2)  
ROC2.BEL1|Te0/6/0/0/1|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/0/1) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 3)  
ROC2.BEL1|Te0/6/0/0/2|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/0/2) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 4)  
ROC2.BEL1|Te0/6/0/0/3|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/1/3) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 9)  
ROC2.BEL1|Te0/6/0/0/4|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/1/1) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 7)  
ROC2.BEL1|Te0/6/0/0/5|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/1/2) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 8)  
ROC2.BEL1|Te0/6/0/0/6|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/0/3) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 5)  
ROC2.BEL1|Te0/6/0/0/7|up|up|TRK:ENLACE:ROA1.VCR1 (xe-7/1/0) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 6)  
ROC2.BEL1|Te0/6/0/0/8|up|up|TRK:ENLACE:ROA1.VCR1 (xe-9/2/2) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 10)
ROC2.BEL1|Te0/6/0/0/9|up|up|TRK:ENLACE:ROA1.VCR1 (xe-9/3/0) (WDM2.BEL1-Shelf 4-Slot 9-Cliente 11)
ROC2.BEL1|Te0/6/0/1/0|up|up|TRK:ENLACE:ROA1.CAR1 (xe-2/0/0) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 2)
ROC2.BEL1|Te0/6/0/1/1|up|up|TRK:ENLACE:ROA1.CAR1 (xe-10/2/0) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 3)
ROC2.BEL1|Te0/6/0/1/2|up|up|TRK:ENLACE:ROA1.CAR1 (xe-10/3/0) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 4)
ROC2.BEL1|Te0/6/0/1/3|up|up|TRK:ENLACE:ROA1.CAR1 (xe-8/1/2) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 5)
ROC2.BEL1|Te0/6/0/1/4|up|up|TRK:ENLACE:ROA1.CAR1 (xe-8/1/3) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 6)
ROC2.BEL1|Te0/6/0/1/5|up|up|TRK:ENLACE:ROA1.TOR1 (xe-5/1/1) (WDM2.BEL1-Shelf 4-Slot 11-Cliente 2)
ROC2.BEL1|Te0/6/0/1/6|up|up|TRK:ENLACE:ROA1.TOR1 (xe-5/2/1) (WDM2.BEL1-Shelf 4-Slot 11-Cliente 3)
ROC2.BEL1|Te0/6/0/1/7|up|up|TRK:ENLACE:ROA1.TOR1 (xe-5/3/0) (WDM2.BEL1-Shelf 4-Slot 11-Cliente 4)
ROC2.BEL1|Te0/6/0/1/8|up|up|TRK:ENLACE:ROA1.TOR1 (xe-5/3/1) (WDM2.BEL1-Shelf 4-Slot 11-Cliente 5)
ROC2.BEL1|Te0/6/0/1/9|up|up|TRK:ENLACE:ROA1.TOR1 (xe-9/2/0) (WDM2.BEL1-Shelf 4-Slot 11-Cliente 6)
ROC2.BEL1|Te0/6/0/2/0|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/0/3) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 4)
ROC2.BEL1|Te0/6/0/2/1|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/0/0) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 1)
ROC2.BEL1|Te0/6/0/2/2|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/0/1) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 2)
ROC2.BEL1|Te0/6/0/2/3|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/0/2) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 3)
ROC2.BEL1|Te0/6/0/2/4|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/1/0) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 5)
ROC2.BEL1|Te0/6/0/2/5|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/1/1) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 6)
ROC2.BEL1|Te0/6/0/2/6|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/1/2) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 7)
ROC2.BEL1|Te0/6/0/2/7|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/1/3) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 8)
ROC2.BEL1|Te0/6/0/2/8|up|up|TRK:ENLACE:ROA1.RET1 (xe-4/2/0) (WBB456 -> WDM1.BEL1-Shelf 3-Slot 15-Cliente 3)
ROC2.BEL1|Te0/6/0/2/9|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/2/0) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 9)
ROC2.BEL1|Te0/6/0/3/0|up|up|TRK:ENLACE:ROA1.RET1 (xe-1/2/0) (WBB451 -> WDM1.BEL1-Shelf 3-Slot 17-Cliente 3)  
ROC2.BEL1|Te0/6/0/3/1|up|up|TRK:ENLACE:ROA1.RET1 (xe-8/1/0) (WBB453 -> WDM1.BEL1-Shelf 3-Slot 14-Cliente 2)  
ROC2.BEL1|Te0/6/0/3/2|up|up|TRK:ENLACE:ROA1.RET1 (xe-1/3/0) (WBB452 -> WDM1.BEL1-Shelf 3-Slot 17-Cliente 4)  
ROC2.BEL1|Te0/6/0/3/3|up|up|TRK:ENLACE:ROA1.RET1 (xe-8/0/0) (WBB454 -> WDM1.BEL1-Shelf 3-Slot 14-Cliente 1)  
ROC2.BEL1|Te0/6/0/3/4|up|up|TRK:ENLACE:ROA1.RET1 (xe-4/0/1) (WBB932 -> WDM1.BEL1-Shelf 3-Slot 16-Cliente 4)
ROC2.BEL1|Te0/6/0/3/5|up|up|TRK:ENLACE:ROA1.RET1 (xe-4/0/0) (WBB455 -> WDM1.BEL1-Shelf 3-Slot 15-Cliente 4)
ROC2.BEL1|Te0/6/0/3/6|down|down|LIBRE (HACIA WDM1->SHELF 3)
ROC2.BEL1|Te0/6/0/3/7|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/0/1) (WBB472 -> WDM1.BEL1-Shelf 3-Slot 17-Cliente 2)
ROC2.BEL1|Te0/6/0/3/8|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/1/3) (WBB928 -> WDM1.BEL1-Shelf 3-Slot 16-Cliente 2)
ROC2.BEL1|Te0/6/0/3/9|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/2/0) (WBB929 -> WDM1.BEL1-Shelf 1-Slot 16-Cliente 1)
ROC2.BEL1|Te0/6/0/4/0|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/1|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/2|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/3|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/4|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/5|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/6|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/7|admin-down|admin-down|LIBRE OPTICO (HACIA WDM2->SHELF 4)
ROC2.BEL1|Te0/6/0/4/8|up|up|TRK:ENLACE:ROA1.CAR1 (xe-2/2/0) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 7)
ROC2.BEL1|Te0/6/0/4/9|up|up|TRK:ENLACE:ROA1.CAR1 (xe-8/0/1) (WDM2.BEL1-Shelf 4-Slot 12-Cliente 8)
ROC2.BEL1|Te0/6/0/5/0|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/1|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/2|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/3|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/4|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/5|down|down|LIBRE (HACIA WDM1->SHELF 4)
ROC2.BEL1|Te0/6/0/5/6|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/5/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/5/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/5/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4) 
ROC2.BEL1|Te0/6/0/6/0|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/0/0) (WBB471 -> WDM1.BEL1-Shelf 4-Slot 17-Cliente 2)
ROC2.BEL1|Te0/6/0/6/1|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/0/3) (WBB474 -> WDM1.BEL1-Shelf 4-Slot 7-Cliente 4)  
ROC2.BEL1|Te0/6/0/6/2|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/0/2) (WBB473 -> WDM1.BEL1-Shelf 4-Slot 17-Cliente 3)  
ROC2.BEL1|Te0/6/0/6/3|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/1/0) (WBB475 -> WDM1.BEL1-Shelf 4-Slot 7-Cliente 3)  
ROC2.BEL1|Te0/6/0/6/4|up|up|TRK:ENLACE:ROA1.PAL1 (xe-7/1/1) (WBB476 -> WDM1.BEL1-Shelf 4-Slot 7-Cliente 2)  
ROC2.BEL1|Te0/6/0/6/5|up|up|TRK:ENLACE:ROA1.BON1 (xe-7/2/1) (WBBC311 -> WDM1.BEL1-Shelf 3-Slot 11-Cliente 10)
ROC2.BEL1|Te0/6/0/6/6|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/6/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/6/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4)  
ROC2.BEL1|Te0/6/0/6/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 4) 
ROC2.BEL1|Te0/6/0/7/0|up|up|TRK:ENLACE:ROA1.SFE1 (xe-8/3/2) (WBBC607 -> WDM1.BEL1-Shelf 5-Slot 2-Cliente 1)
ROC2.BEL1|Te0/6/0/7/1|up|up|TRK:ENLACE:ROA1.SFE1 (xe-8/3/3) (WBBC607 -> WDM1.BEL1-Shelf 5-Slot 2-Cliente 2)
ROC2.BEL1|Te0/6/0/7/2|up|up|TRK:ENLACE:ROA1.SFE1 (xe-4/3/1) (WBBC607 -> WDM1.BEL1-Shelf 5-Slot 2-Cliente 3) 
ROC2.BEL1|Te0/6/0/7/3|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/4|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/5|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/6|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/7|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/8|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Te0/6/0/7/9|admin-down|admin-down|LIBRE (HACIA WDM1->SHELF 5)
ROC2.BEL1|Hu0/7/0/0|up|up|TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/0) (WDM2.BEL1-Shelf 2-Slot 4-Cliente 1)
ROC2.BEL1|Hu0/7/0/1|up|up|TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/1) (WDM2.BEL1-Shelf 1-Slot 4-Cliente 1)
ROC2.BEL1|Hu0/7/0/2|up|up|TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/2) (WDM2.BEL1-Shelf 1-Slot 6-Cliente 1)
ROC2.BEL1|Hu0/7/0/6|up|up|TRK:ENLACE:ROS13.HOR1 (et-2/0/10) (WDM2.BEL1-Shelf 3-Slot 4-Port 1)
ROC2.BEL1|Hu0/7/0/7|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.BEL1|Te0/7/0/3/0|up|up|TRK:ENLACE:ROA1.ITU1 (xe-3/2/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 1)
ROC2.BEL1|Te0/7/0/3/1|up|up|TRK:ENLACE:ROA1.ITU1 (xe-3/2/1) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 2)
ROC2.BEL1|Te0/7/0/3/2|up|up|TRK:ENLACE:ROA1.ITU1 (xe-1/1/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 3)
ROC2.BEL1|Te0/7/0/3/3|up|up|TRK:ENLACE:ROA1.ITU1 (xe-4/0/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 4)
ROC2.BEL1|Te0/7/0/3/4|up|up|TRK:ENLACE:ROA1.ITU1 (xe-4/1/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 10)
ROC2.BEL1|Te0/7/0/3/5|up|up|TRK:ENLACE:ROA1.ITU1 (xe-4/1/1) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 9)
ROC2.BEL1|Te0/7/0/3/6|up|up|TRK:ENLACE:ROA1.ITU1 (xe-3/2/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 8)
ROC2.BEL1|Te0/7/0/3/7|up|up|TRK:ENLACE:ROA1.ITU1 (xe-3/2/0) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 7)
ROC2.BEL1|Te0/7/0/3/8|up|up|TRK:ENLACE:ROA1.ITU1 (xe-4/0/1) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 5)
ROC2.BEL1|Te0/7/0/3/9|up|up|TRK:ENLACE:ROA1.ITU1 (xe-4/2/3) (WBB202 -> WDM1.BEL1-Shelf 7-Slot 8-Cliente 6)
ROC2.BEL1|Te0/7/0/4/0|up|up|TRK:ENLACE:ROA1.HAE1 (xe-4/0/0) (WBB761 -> WDM1.BEL1-Shelf 6-Slot 13-Cliente 4) 
ROC2.BEL1|Te0/7/0/4/1|up|up|TRK:ENLACE:ROA1.HAE1 (xe-4/1/0) (WBB762 -> WDM1.BEL1-Shelf 6-Slot 13-Cliente 3) 
ROC2.BEL1|Te0/7/0/4/2|up|up|TRK:ENLACE:ROA1.HAE1 (xe-4/2/0) (WBB763 -> WDM1.BEL1-Shelf 6-Slot 13-Cliente 2) 
ROC2.BEL1|Te0/7/0/4/3|up|up|TRK:ENLACE:ROA1.HAE1 (xe-4/3/0) (WBB764 -> WDM1.BEL1-Shelf 6-Slot 13-Cliente 1) 
ROC2.BEL1|Te0/7/0/4/4|up|up|TRK:ENLACE:ROA1.HAE1 (xe-5/2/0) (WBB766 -> WDM1.BEL1-Shelf 6-Slot 10-Cliente 2)
ROC2.BEL1|Te0/7/0/4/5|up|up|TRK:ENLACE:ROA1.HAE1 (xe-7/3/3) (WBB767 -> WDM1.BEL1-Shelf 6-Slot 10-Cliente 3)
ROC2.BEL1|Te0/7/0/4/6|up|up|TRK:ENLACE:ROA1.HAE1 (xe-7/3/2) (WBB768 -> WDM1.BEL1-Shelf 6-Slot 10-Cliente 4)
ROC2.BEL1|Te0/7/0/4/7|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 6)
ROC2.BEL1|Te0/7/0/4/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 6)
ROC2.BEL1|Te0/7/0/4/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 6) 
ROC2.BEL1|Te0/7/0/5/0|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/1|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/2|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/3|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/4|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/5|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/6|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/7|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.SHELF 6)
ROC2.BEL1|Te0/7/0/5/8|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 6)   
ROC2.BEL1|Te0/7/0/5/9|admin-down|admin-down|RESERVADO ANILLOS (HACIA WDM1.BEL1->SHELF 6) 
ROC2.BEL1|Hu0/8/0/3|up|up|TRK:ENLACE:ROS13.SLO1 (et-2/0/10) (WDM2.BEL1-Shelf 3-Slot 1-Port 1)
ROC2.BEL1|Hu0/8/0/4|up|up|TRK:ENLACE:ROS13.SLO1 (et-2/0/11) (WDM2.BEL1-Shelf 3-Slot 3-Port 1)
ROC2.BEL1|Hu0/8/0/5|up|up|TRK:ENLACE:ROS12.HOR1 (et-2/0/7) (WDM2.BEL1-Shelf 3-Slot 9-Cliente 1) 
ROC2.BEL1|Hu0/8/0/6|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.BEL1|Hu0/8/0/7|admin-down|admin-down|LIBRE OPTICO (CON MODULO CPAK-100G-SR10)
ROC2.BEL1|Te0/8/0/0/0|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/0/0) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 1)         
ROC2.BEL1|Te0/8/0/0/1|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/0/1) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 2)         
ROC2.BEL1|Te0/8/0/0/2|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/0/2) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 3)         
ROC2.BEL1|Te0/8/0/0/3|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/0/3) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 4)         
ROC2.BEL1|Te0/8/0/0/4|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/1/0) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 5)         
ROC2.BEL1|Te0/8/0/0/5|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/1/1) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 6)         
ROC2.BEL1|Te0/8/0/0/6|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/1/2) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 7)         
ROC2.BEL1|Te0/8/0/0/7|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/1/3) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 8)         
ROC2.BEL1|Te0/8/0/0/8|up|up|TRK:ENLACE:ROA1.ALM1 (xe-8/2/0) (WBB940 -> WDM1.BEL1-Shelf 7-Slot 14-Cliente 9)
ROC2.BEL1|Te0/8/0/0/9|down|down|LIBRE (hacia -> WDM2.BEL1-Shelf 8-Slot X-Cliente X)
ROC2.BEL1|Te0/8/0/1/0|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/3/0) (WBB415 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 1)          
ROC2.BEL1|Te0/8/0/1/1|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/3/1) (WBB416 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 2)          
ROC2.BEL1|Te0/8/0/1/2|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/1/0) (WBB414 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 3) 
ROC2.BEL1|Te0/8/0/1/3|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/1/1) (WBB413 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 4) 
ROC2.BEL1|Te0/8/0/1/4|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/2/1) (WBB412 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 5)
ROC2.BEL1|Te0/8/0/1/5|up|up|TRK:ENLACE:ROA1.PCH1 (xe-10/3/0) (WBB411 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 6)  
ROC2.BEL1|Te0/8/0/1/6|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/0/0) (WBB417 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 7) 
ROC2.BEL1|Te0/8/0/1/7|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/0/1) (WBB417 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 8) 
ROC2.BEL1|Te0/8/0/1/8|up|up|TRK:ENLACE:ROA1.PCH1 (xe-4/2/0) (WBB417 -> WDM1.BEL1-Shelf 8-Slot 8-Cliente 9)
ROC2.BEL1|Te0/8/0/1/9|down|down|LIBRE (hacia -> WDM2.BEL1-Shelf 8-Slot X-Cliente X)
ROC2.BEL1|Te0/8/0/2/0|up|up|TRK:ENLACE:ROA1.DEV1 (xe-5/1/0) (WBB431 -> WDM1.BEL1-Shelf 8-Slot 4-Cliente 1)         
ROC2.BEL1|Te0/8/0/2/1|up|up|TRK:ENLACE:ROA1.DEV1 (xe-5/1/1) (WBB432 -> WDM1.BEL1-Shelf 8-Slot 4-Cliente 2)
ROC2.BEL1|Te0/8/0/2/2|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 5)         
ROC2.BEL1|Te0/8/0/2/3|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 6)         
ROC2.BEL1|Te0/8/0/2/4|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 7)         
ROC2.BEL1|Te0/8/0/2/5|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 8)         
ROC2.BEL1|Te0/8/0/2/6|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 9)         
ROC2.BEL1|Te0/8/0/2/7|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 10)
ROC2.BEL1|Te0/8/0/2/8|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 3)         
ROC2.BEL1|Te0/8/0/2/9|admin-down|admin-down|LIBRE OPTICO (HACIA WDM1.BEL1-Shelf 8-Slot 4-Cliente 4)         
ROC2.BEL1|Hu0/9/0/0|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/12) (WDM2.BEL1 5/6/C1)
ROC2.BEL1|Hu0/9/0/1|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/13) (WDM2.BEL1 5/9/C1)
ROC2.BEL1|Hu0/9/0/2|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/14) (WDM2.BEL1 5/11/C1)
ROC2.BEL1|Hu0/9/0/3|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/15) (WDM2.BEL1 5/1/C1)
ROC2.BEL1|Hu0/9/0/4|up|up|TRK:ENLACE:IC1.SLO1 (100GE9/0/16) (WDM2.BEL1 5/3/C1)
